x;y
1873;0.118728
1874;0.118752
1875;0.118778
1876;0.118804
1877;0.118831
1878;0.118859
1879;0.118887
1880;0.118917
1881;0.118948
1882;0.118979
1883;0.119011
1884;0.119043
1885;0.119077
1886;0.119112
1887;0.119147
1888;0.119183
1889;0.119220
1890;0.119258
1891;0.119296
1892;0.119335
1893;0.119376
1894;0.119417
1895;0.119459
1896;0.119503
1897;0.119547
1898;0.119592
1899;0.119638
1900;0.119686
1901;0.119733
1902;0.119782
1903;0.119832
1904;0.119882
1905;0.119934
1906;0.119987
1907;0.120040
1908;0.120095
1909;0.120151
1910;0.120208
1911;0.120266
1912;0.120325
1913;0.120385
1914;0.120447
1915;0.120510
1916;0.120573
1917;0.120638
1918;0.120703
1919;0.120770
1920;0.120837
1921;0.120906
1922;0.120975
1923;0.121046
1924;0.121118
1925;0.121191
1926;0.121265
1927;0.121341
1928;0.121418
1929;0.121496
1930;0.121576
1931;0.121658
1932;0.121740
1933;0.121824
1934;0.121909
1935;0.121995
1936;0.122082
1937;0.122170
1938;0.122259
1939;0.122350
1940;0.122442
1941;0.122534
1942;0.122628
1943;0.122724
1944;0.122821
1945;0.122920
1946;0.123020
1947;0.123121
1948;0.123224
1949;0.123329
1950;0.123435
1951;0.123543
1952;0.123653
1953;0.123763
1954;0.123876
1955;0.123990
1956;0.124105
1957;0.124221
1958;0.124339
1959;0.124458
1960;0.124579
1961;0.124701
1962;0.124825
1963;0.124951
1964;0.125078
1965;0.125207
1966;0.125338
1967;0.125470
1968;0.125604
1969;0.125740
1970;0.125878
1971;0.126017
1972;0.126159
1973;0.126301
1974;0.126446
1975;0.126593
1976;0.126742
1977;0.126892
1978;0.127044
1979;0.127198
1980;0.127354
1981;0.127512
1982;0.127671
1983;0.127832
1984;0.127996
1985;0.128161
1986;0.128329
1987;0.128498
1988;0.128670
1989;0.128843
1990;0.129019
1991;0.129197
1992;0.129377
1993;0.129558
1994;0.129742
1995;0.129928
1996;0.130117
1997;0.130307
1998;0.130500
1999;0.130694
2000;0.130891
2001;0.131091
2002;0.131292
2003;0.131496
2004;0.131702
2005;0.131911
2006;0.132122
2007;0.132335
2008;0.132551
2009;0.132769
2010;0.132990
2011;0.133214
2012;0.133440
2013;0.133669
2014;0.133900
2015;0.134134
2016;0.134370
2017;0.134609
2018;0.134851
2019;0.135094
2020;0.135341
2021;0.135590
2022;0.135842
2023;0.136096
2024;0.136354
2025;0.136614
2026;0.136878
2027;0.137144
2028;0.137413
2029;0.137685
2030;0.137959
2031;0.138237
2032;0.138518
2033;0.138801
2034;0.139088
2035;0.139378
2036;0.139671
2037;0.139967
2038;0.140266
2039;0.140568
2040;0.140872
2041;0.141180
2042;0.141491
2043;0.141804
2044;0.142121
2045;0.142441
2046;0.142764
2047;0.143090
2048;0.143420
2049;0.143753
2050;0.144089
2051;0.144428
2052;0.144771
2053;0.145116
2054;0.145464
2055;0.145816
2056;0.146170
2057;0.146528
2058;0.146888
2059;0.147252
2060;0.147618
2061;0.147988
2062;0.148360
2063;0.148735
2064;0.149113
2065;0.149494
2066;0.149878
2067;0.150264
2068;0.150653
2069;0.151045
2070;0.151439
2071;0.151836
2072;0.152235
2073;0.152637
2074;0.153041
2075;0.153448
2076;0.153857
2077;0.154268
2078;0.154681
2079;0.155097
2080;0.155514
2081;0.155932
2082;0.156352
2083;0.156773
2084;0.157194
2085;0.157617
2086;0.158040
2087;0.158465
2088;0.158890
2089;0.159316
2090;0.159742
2091;0.160168
2092;0.160594
2093;0.161020
2094;0.161444
2095;0.161868
2096;0.162291
2097;0.162712
2098;0.163132
2099;0.163549
2100;0.163964
2101;0.164375
2102;0.164784
2103;0.165189
2104;0.165590
2105;0.165987
2106;0.166380
2107;0.166768
2108;0.167151
2109;0.167529
2110;0.167902
2111;0.168268
2112;0.168626
2113;0.168977
2114;0.169318
2115;0.169648
2116;0.169966
2117;0.170271
2118;0.170558
2119;0.170812
2120;0.171043
2121;0.171240
2122;0.171356
2123;0.171229
2124;0.170958
2125;0.170667
2126;0.170364
2127;0.170050
2128;0.169728
2129;0.169397
2130;0.169058
2131;0.168710
2132;0.168355
2133;0.167992
2134;0.167622
2135;0.167246
2136;0.166864
2137;0.166477
2138;0.166085
2139;0.165689
2140;0.165290
2141;0.164887
2142;0.164482
2143;0.164075
2144;0.163663
2145;0.163249
2146;0.162831
2147;0.162410
2148;0.161988
2149;0.161565
2150;0.161143
2151;0.160719
2152;0.160296
2153;0.159873
2154;0.159449
2155;0.159025
2156;0.158599
2157;0.158174
2158;0.157750
2159;0.157326
2160;0.156904
2161;0.156483
2162;0.156063
2163;0.155643
2164;0.155226
2165;0.154810
2166;0.154398
2167;0.153989
2168;0.153582
2169;0.153176
2170;0.152771
2171;0.152368
2172;0.151966
2173;0.151567
2174;0.151170
2175;0.150777
2176;0.150386
2177;0.149998
2178;0.149612
2179;0.149229
2180;0.148848
2181;0.148469
2182;0.148093
2183;0.147720
2184;0.147352
2185;0.146987
2186;0.146625
2187;0.146266
2188;0.145910
2189;0.145557
2190;0.145207
2191;0.144859
2192;0.144515
2193;0.144174
2194;0.143836
2195;0.143501
2196;0.143168
2197;0.142838
2198;0.142510
2199;0.142185
2200;0.141864
2201;0.141546
2202;0.141232
2203;0.140922
2204;0.140613
2205;0.140308
2206;0.140006
2207;0.139706
2208;0.139410
2209;0.139118
2210;0.138828
2211;0.138541
2212;0.138256
2213;0.137974
2214;0.137695
2215;0.137419
2216;0.137146
2217;0.136876
2218;0.136608
2219;0.136343
2220;0.136081
2221;0.135821
2222;0.135565
2223;0.135311
2224;0.135060
2225;0.134812
2226;0.134567
2227;0.134324
2228;0.134083
2229;0.133846
2230;0.133611
2231;0.133378
2232;0.133147
2233;0.132918
2234;0.132691
2235;0.132467
2236;0.132245
2237;0.132027
2238;0.131810
2239;0.131597
2240;0.131386
2241;0.131177
2242;0.130971
2243;0.130768
2244;0.130568
2245;0.130369
2246;0.130173
2247;0.129979
2248;0.129788
2249;0.129598
2250;0.129412
2251;0.129227
2252;0.129045
2253;0.128865
2254;0.128687
2255;0.128511
2256;0.128337
2257;0.128166
2258;0.127996
2259;0.127828
2260;0.127663
2261;0.127499
2262;0.127337
2263;0.127177
2264;0.127018
2265;0.126861
2266;0.126705
2267;0.126552
2268;0.126400
2269;0.126249
2270;0.126100
2271;0.125951
2272;0.125804
2273;0.125659
2274;0.125514
2275;0.125371
2276;0.125229
2277;0.125090
2278;0.124951
2279;0.124815
2280;0.124679
2281;0.124544
2282;0.124410
2283;0.124277
2284;0.124145
2285;0.124014
2286;0.123885
2287;0.123758
2288;0.123632
2289;0.123507
2290;0.123384
2291;0.123263
2292;0.123142
2293;0.123024
2294;0.122907
2295;0.122792
2296;0.122678
2297;0.122567
2298;0.122457
2299;0.122349
2300;0.122243
2301;0.122139
2302;0.122037
2303;0.121937
2304;0.121839
2305;0.121743
2306;0.121649
2307;0.121556
2308;0.121465
2309;0.121375
2310;0.121286
2311;0.121199
2312;0.121113
2313;0.121029
2314;0.120947
2315;0.120866
2316;0.120786
2317;0.120708
2318;0.120630
2319;0.120554
2320;0.120479
2321;0.120404
2322;0.120329
2323;0.120255
2324;0.120181
2325;0.120107
2326;0.120035
2327;0.119965
2328;0.119895
2329;0.119827
2330;0.119760
2331;0.119694
2332;0.119629
2333;0.119566
2334;0.119502
2335;0.119440
2336;0.119379
2337;0.119318
2338;0.119259
2339;0.119201
2340;0.119144
2341;0.119088
2342;0.119034
2343;0.118981
2344;0.118928
2345;0.118877
2346;0.118827
2347;0.118778
2348;0.118729
2349;0.118681
2350;0.118634
2351;0.118589
2352;0.118544
2353;0.118502
2354;0.118460
2355;0.118420
2356;0.118380
2357;0.118342
2358;0.118304
2359;0.118266
2360;0.118228
2361;0.118191
2362;0.118154
2363;0.118118
2364;0.118082
2365;0.118047
2366;0.118013
2367;0.117980
2368;0.117947
2369;0.117916
2370;0.117884
2371;0.117854
2372;0.117824
2373;0.117796
2374;0.117768
2375;0.117741
2376;0.117714
2377;0.117689
2378;0.117664
2379;0.117641
2380;0.117618
2381;0.117596
2382;0.117574
2383;0.117553
2384;0.117533
2385;0.117513
2386;0.117494
2387;0.117475
2388;0.117456
2389;0.117438
2390;0.117421
2391;0.117405
2392;0.117390
2393;0.117375
2394;0.117362
2395;0.117348
2396;0.117336
2397;0.117324
2398;0.117312
2399;0.117300
2400;0.117289
2401;0.117279
2402;0.117268
2403;0.117259
2404;0.117250
2405;0.117241
2406;0.117234
2407;0.117226
2408;0.117219
2409;0.117213
2410;0.117207
2411;0.117201
2412;0.117196
2413;0.117191
2414;0.117187
2415;0.117184
2416;0.117181
2417;0.117179
2418;0.117178
2419;0.117177
2420;0.117178
2421;0.117178
2422;0.117179
2423;0.117180
2424;0.117182
2425;0.117184
2426;0.117185
2427;0.117188
2428;0.117190
2429;0.117193
2430;0.117196
2431;0.117200
2432;0.117205
2433;0.117209
2434;0.117215
2435;0.117221
2436;0.117227
2437;0.117234
2438;0.117240
2439;0.117248
2440;0.117255
2441;0.117264
2442;0.117273
2443;0.117282
2444;0.117292
2445;0.117303
2446;0.117314
2447;0.117325
2448;0.117336
2449;0.117348
2450;0.117359
2451;0.117371
2452;0.117383
2453;0.117396
2454;0.117409
2455;0.117423
2456;0.117437
2457;0.117451
2458;0.117467
2459;0.117482
2460;0.117499
2461;0.117516
2462;0.117533
2463;0.117550
2464;0.117568
2465;0.117585
2466;0.117603
2467;0.117621
2468;0.117639
2469;0.117657
2470;0.117676
2471;0.117695
2472;0.117714
2473;0.117734
2474;0.117754
2475;0.117775
2476;0.117796
2477;0.117817
2478;0.117839
2479;0.117861
2480;0.117884
2481;0.117907
2482;0.117931
2483;0.117954
2484;0.117978
2485;0.118002
2486;0.118026
2487;0.118051
2488;0.118075
2489;0.118100
2490;0.118124
2491;0.118149
2492;0.118174
2493;0.118199
2494;0.118225
2495;0.118251
2496;0.118278
2497;0.118305
2498;0.118334
2499;0.118362
2500;0.118390
2501;0.118419
2502;0.118447
2503;0.118476
2504;0.118504
2505;0.118533
2506;0.118562
2507;0.118591
2508;0.118620
2509;0.118650
2510;0.118679
2511;0.118708
2512;0.118737
2513;0.118766
2514;0.118796
2515;0.118825
2516;0.118856
2517;0.118886
2518;0.118917
2519;0.118949
2520;0.118980
2521;0.119012
2522;0.119044
2523;0.119076
2524;0.119108
2525;0.119139
2526;0.119171
2527;0.119202
2528;0.119232
2529;0.119263
2530;0.119293
2531;0.119324
2532;0.119356
2533;0.119387
2534;0.119419
2535;0.119451
2536;0.119484
2537;0.119517
2538;0.119551
2539;0.119585
2540;0.119619
2541;0.119653
2542;0.119686
2543;0.119720
2544;0.119752
2545;0.119784
2546;0.119815
2547;0.119845
2548;0.119876
2549;0.119907
2550;0.119938
2551;0.119969
2552;0.120001
2553;0.120033
2554;0.120065
2555;0.120098
2556;0.120131
2557;0.120163
2558;0.120196
2559;0.120228
2560;0.120260
2561;0.120291
2562;0.120322
2563;0.120352
2564;0.120381
2565;0.120410
2566;0.120439
2567;0.120468
2568;0.120498
2569;0.120527
2570;0.120557
2571;0.120588
2572;0.120618
2573;0.120649
2574;0.120680
2575;0.120710
2576;0.120739
2577;0.120768
2578;0.120797
2579;0.120824
2580;0.120851
2581;0.120877
2582;0.120903
2583;0.120929
2584;0.120954
2585;0.120979
2586;0.121005
2587;0.121030
2588;0.121056
2589;0.121082
2590;0.121107
2591;0.121133
2592;0.121158
2593;0.121183
2594;0.121208
2595;0.121233
2596;0.121257
2597;0.121281
2598;0.121305
2599;0.121329
2600;0.121353
2601;0.121376
2602;0.121399
2603;0.121422
2604;0.121445
2605;0.121467
2606;0.121490
2607;0.121512
2608;0.121535
2609;0.121557
2610;0.121580
2611;0.121602
2612;0.121623
2613;0.121644
2614;0.121665
2615;0.121685
2616;0.121705
2617;0.121726
2618;0.121746
2619;0.121766
2620;0.121786
2621;0.121805
2622;0.121824
2623;0.121843
2624;0.121862
2625;0.121880
2626;0.121898
2627;0.121916
2628;0.121934
2629;0.121952
2630;0.121970
2631;0.121988
2632;0.122006
2633;0.122024
2634;0.122042
2635;0.122059
2636;0.122076
2637;0.122092
2638;0.122107
2639;0.122122
2640;0.122137
2641;0.122152
2642;0.122166
2643;0.122181
2644;0.122194
2645;0.122207
2646;0.122220
2647;0.122232
2648;0.122245
2649;0.122257
2650;0.122269
2651;0.122281
2652;0.122292
2653;0.122303
2654;0.122312
2655;0.122319
2656;0.122325
2657;0.122328
2658;0.122328
2659;0.122325
2660;0.122317
2661;0.122304
2662;0.122286
2663;0.122265
2664;0.122241
2665;0.122214
2666;0.122187
2667;0.122158
2668;0.122129
2669;0.122099
2670;0.122069
2671;0.122039
2672;0.122008
2673;0.121977
2674;0.121945
2675;0.121913
2676;0.121880
2677;0.121846
2678;0.121812
2679;0.121778
2680;0.121743
2681;0.121709
2682;0.121676
2683;0.121642
2684;0.121608
2685;0.121574
2686;0.121539
2687;0.121504
2688;0.121469
2689;0.121433
2690;0.121398
2691;0.121363
2692;0.121328
2693;0.121293
2694;0.121258
2695;0.121223
2696;0.121187
2697;0.121151
2698;0.121115
2699;0.121079
2700;0.121042
2701;0.121007
2702;0.120971
2703;0.120936
2704;0.120902
2705;0.120867
2706;0.120833
2707;0.120798
2708;0.120763
2709;0.120728
2710;0.120693
2711;0.120659
2712;0.120624
2713;0.120590
2714;0.120556
2715;0.120522
2716;0.120488
2717;0.120454
2718;0.120420
2719;0.120386
2720;0.120352
2721;0.120318
2722;0.120284
2723;0.120251
2724;0.120219
2725;0.120186
2726;0.120154
2727;0.120121
2728;0.120089
2729;0.120057
2730;0.120026
2731;0.119995
2732;0.119964
2733;0.119933
2734;0.119903
2735;0.119872
2736;0.119842
2737;0.119812
2738;0.119782
2739;0.119752
2740;0.119723
2741;0.119694
2742;0.119666
2743;0.119638
2744;0.119610
2745;0.119582
2746;0.119554
2747;0.119527
2748;0.119501
2749;0.119475
2750;0.119450
2751;0.119425
2752;0.119401
2753;0.119377
2754;0.119352
2755;0.119328
2756;0.119303
2757;0.119280
2758;0.119256
2759;0.119233
2760;0.119211
2761;0.119189
2762;0.119167
2763;0.119145
2764;0.119123
2765;0.119102
2766;0.119081
2767;0.119061
2768;0.119041
2769;0.119023
2770;0.119005
2771;0.118986
2772;0.118968
2773;0.118950
2774;0.118932
2775;0.118913
2776;0.118896
2777;0.118879
2778;0.118863
2779;0.118848
2780;0.118833
2781;0.118817
2782;0.118801
2783;0.118785
2784;0.118769
2785;0.118754
2786;0.118740
2787;0.118728
2788;0.118717
2789;0.118707
2790;0.118697
2791;0.118687
2792;0.118676
2793;0.118665
2794;0.118654
2795;0.118644
2796;0.118635
2797;0.118628
2798;0.118621
2799;0.118614
2800;0.118608
2801;0.118600
2802;0.118591
2803;0.118582
2804;0.118575
2805;0.118568
2806;0.118563
2807;0.118559
2808;0.118556
2809;0.118555
2810;0.118553
2811;0.118550
2812;0.118547
2813;0.118545
2814;0.118544
2815;0.118545
2816;0.118548
2817;0.118552
2818;0.118557
2819;0.118561
2820;0.118564
2821;0.118567
2822;0.118571
2823;0.118575
2824;0.118580
2825;0.118587
2826;0.118596
2827;0.118606
2828;0.118616
2829;0.118627
2830;0.118638
2831;0.118649
2832;0.118660
2833;0.118672
2834;0.118685
2835;0.118700
2836;0.118716
2837;0.118733
2838;0.118751
2839;0.118769
2840;0.118789
2841;0.118809
2842;0.118830
2843;0.118853
2844;0.118876
2845;0.118901
2846;0.118928
2847;0.118954
2848;0.118981
2849;0.119008
2850;0.119037
2851;0.119066
2852;0.119096
2853;0.119127
2854;0.119159
2855;0.119192
2856;0.119226
2857;0.119261
2858;0.119297
2859;0.119334
2860;0.119374
2861;0.119414
2862;0.119456
2863;0.119499
2864;0.119542
2865;0.119587
2866;0.119632
2867;0.119679
2868;0.119727
2869;0.119777
2870;0.119828
2871;0.119879
2872;0.119932
2873;0.119985
2874;0.120040
2875;0.120095
2876;0.120152
2877;0.120210
2878;0.120271
2879;0.120332
2880;0.120396
2881;0.120459
2882;0.120524
2883;0.120589
2884;0.120656
2885;0.120724
2886;0.120793
2887;0.120864
2888;0.120937
2889;0.121010
2890;0.121084
2891;0.121159
2892;0.121235
2893;0.121313
2894;0.121392
2895;0.121473
2896;0.121555
2897;0.121639
2898;0.121725
2899;0.121811
2900;0.121899
2901;0.121988
2902;0.122078
2903;0.122169
2904;0.122261
2905;0.122354
2906;0.122449
2907;0.122544
2908;0.122640
2909;0.122738
2910;0.122836
2911;0.122935
2912;0.123036
2913;0.123138
2914;0.123242
2915;0.123347
2916;0.123453
2917;0.123561
2918;0.123669
2919;0.123778
2920;0.123888
2921;0.124000
2922;0.124112
2923;0.124225
2924;0.124339
2925;0.124454
2926;0.124571
2927;0.124688
2928;0.124807
2929;0.124928
2930;0.125049
2931;0.125172
2932;0.125297
2933;0.125423
2934;0.125550
2935;0.125678
2936;0.125808
2937;0.125938
2938;0.126070
2939;0.126202
2940;0.126335
2941;0.126470
2942;0.126606
2943;0.126743
2944;0.126882
2945;0.127023
2946;0.127165
2947;0.127308
2948;0.127452
2949;0.127598
2950;0.127745
2951;0.127893
2952;0.128042
2953;0.128193
2954;0.128344
2955;0.128497
2956;0.128650
2957;0.128804
2958;0.128959
2959;0.129114
2960;0.129270
2961;0.129426
2962;0.129584
2963;0.129742
2964;0.129902
2965;0.130062
2966;0.130224
2967;0.130387
2968;0.130550
2969;0.130714
2970;0.130878
2971;0.131042
2972;0.131207
2973;0.131371
2974;0.131535
2975;0.131697
2976;0.131859
2977;0.132020
2978;0.132180
2979;0.132339
2980;0.132497
2981;0.132655
2982;0.132812
2983;0.132969
2984;0.133126
2985;0.133284
2986;0.133441
2987;0.133599
2988;0.133756
2989;0.133913
2990;0.134070
2991;0.134227
2992;0.134382
2993;0.134537
2994;0.134691
2995;0.134844
2996;0.134996
2997;0.135147
2998;0.135297
2999;0.135447
3000;0.135596
3001;0.135744
3002;0.135889
3003;0.136033
3004;0.136176
3005;0.136317
3006;0.136457
3007;0.136596
3008;0.136734
3009;0.136872
3010;0.137008
3011;0.137142
3012;0.137276
3013;0.137408
3014;0.137539
3015;0.137670
3016;0.137801
3017;0.137930
3018;0.138058
3019;0.138186
3020;0.138314
3021;0.138441
3022;0.138568
3023;0.138694
3024;0.138820
3025;0.138946
3026;0.139071
3027;0.139197
3028;0.139321
3029;0.139446
3030;0.139569
3031;0.139692
3032;0.139814
3033;0.139935
3034;0.140056
3035;0.140176
3036;0.140297
3037;0.140417
3038;0.140538
3039;0.140659
3040;0.140778
3041;0.140898
3042;0.141016
3043;0.141135
3044;0.141253
3045;0.141371
3046;0.141487
3047;0.141603
3048;0.141718
3049;0.141833
3050;0.141947
3051;0.142061
3052;0.142174
3053;0.142286
3054;0.142398
3055;0.142509
3056;0.142619
3057;0.142729
3058;0.142837
3059;0.142944
3060;0.143051
3061;0.143158
3062;0.143264
3063;0.143369
3064;0.143473
3065;0.143576
3066;0.143678
3067;0.143779
3068;0.143878
3069;0.143976
3070;0.144071
3071;0.144164
3072;0.144256
3073;0.144346
3074;0.144436
3075;0.144525
3076;0.144612
3077;0.144697
3078;0.144782
3079;0.144865
3080;0.144946
3081;0.145025
3082;0.145101
3083;0.145174
3084;0.145245
3085;0.145313
3086;0.145379
3087;0.145443
3088;0.145505
3089;0.145565
3090;0.145623
3091;0.145677
3092;0.145728
3093;0.145773
3094;0.145814
3095;0.145849
3096;0.145877
3097;0.145901
3098;0.145920
3099;0.145934
3100;0.145943
3101;0.145949
3102;0.145951
3103;0.145948
3104;0.145943
3105;0.145933
3106;0.145918
3107;0.145898
3108;0.145873
3109;0.145844
3110;0.145811
3111;0.145775
3112;0.145734
3113;0.145689
3114;0.145641
3115;0.145589
3116;0.145534
3117;0.145474
3118;0.145412
3119;0.145346
3120;0.145277
3121;0.145205
3122;0.145128
3123;0.145048
3124;0.144966
3125;0.144881
3126;0.144793
3127;0.144702
3128;0.144608
3129;0.144512
3130;0.144414
3131;0.144315
3132;0.144213
3133;0.144109
3134;0.144004
3135;0.143896
3136;0.143786
3137;0.143673
3138;0.143557
3139;0.143439
3140;0.143320
3141;0.143199
3142;0.143077
3143;0.142954
3144;0.142829
3145;0.142703
3146;0.142576
3147;0.142447
3148;0.142317
3149;0.142187
3150;0.142056
3151;0.141926
3152;0.141794
3153;0.141662
3154;0.141529
3155;0.141394
3156;0.141259
3157;0.141122
3158;0.140985
3159;0.140848
3160;0.140711
3161;0.140573
3162;0.140436
3163;0.140297
3164;0.140159
3165;0.140020
3166;0.139880
3167;0.139740
3168;0.139601
3169;0.139462
3170;0.139323
3171;0.139185
3172;0.139046
3173;0.138906
3174;0.138766
3175;0.138625
3176;0.138485
3177;0.138344
3178;0.138205
3179;0.138066
3180;0.137928
3181;0.137791
3182;0.137654
3183;0.137517
3184;0.137380
3185;0.137244
3186;0.137108
3187;0.136973
3188;0.136836
3189;0.136701
3190;0.136565
3191;0.136432
3192;0.136299
3193;0.136167
3194;0.136036
3195;0.135905
3196;0.135776
3197;0.135648
3198;0.135521
3199;0.135395
3200;0.135270
3201;0.135145
3202;0.135021
3203;0.134897
3204;0.134774
3205;0.134650
3206;0.134527
3207;0.134406
3208;0.134285
3209;0.134166
3210;0.134049
3211;0.133933
3212;0.133818
3213;0.133705
3214;0.133593
3215;0.133482
3216;0.133371
3217;0.133261
3218;0.133153
3219;0.133045
3220;0.132938
3221;0.132833
3222;0.132728
3223;0.132624
3224;0.132521
3225;0.132418
3226;0.132316
3227;0.132215
3228;0.132115
3229;0.132015
3230;0.131915
3231;0.131817
3232;0.131720
3233;0.131624
3234;0.131529
3235;0.131435
3236;0.131342
3237;0.131250
3238;0.131159
3239;0.131069
3240;0.130980
3241;0.130892
3242;0.130806
3243;0.130721
3244;0.130637
3245;0.130554
3246;0.130470
3247;0.130388
3248;0.130307
3249;0.130226
3250;0.130147
3251;0.130069
3252;0.129992
3253;0.129917
3254;0.129843
3255;0.129770
3256;0.129698
3257;0.129627
3258;0.129556
3259;0.129486
3260;0.129418
3261;0.129350
3262;0.129283
3263;0.129216
3264;0.129151
3265;0.129087
3266;0.129024
3267;0.128963
3268;0.128902
3269;0.128842
3270;0.128783
3271;0.128725
3272;0.128668
3273;0.128612
3274;0.128556
3275;0.128501
3276;0.128447
3277;0.128394
3278;0.128341
3279;0.128289
3280;0.128238
3281;0.128188
3282;0.128138
3283;0.128090
3284;0.128043
3285;0.127998
3286;0.127953
3287;0.127910
3288;0.127867
3289;0.127826
3290;0.127786
3291;0.127746
3292;0.127708
3293;0.127670
3294;0.127633
3295;0.127596
3296;0.127561
3297;0.127526
3298;0.127492
3299;0.127459
3300;0.127427
3301;0.127396
3302;0.127365
3303;0.127336
3304;0.127307
3305;0.127279
3306;0.127252
3307;0.127227
3308;0.127202
3309;0.127178
3310;0.127155
3311;0.127132
3312;0.127111
3313;0.127090
3314;0.127069
3315;0.127050
3316;0.127031
3317;0.127012
3318;0.126994
3319;0.126977
3320;0.126961
3321;0.126946
3322;0.126931
3323;0.126918
3324;0.126905
3325;0.126894
3326;0.126883
3327;0.126873
3328;0.126863
3329;0.126854
3330;0.126846
3331;0.126838
3332;0.126830
3333;0.126823
3334;0.126816
3335;0.126810
3336;0.126805
3337;0.126801
3338;0.126797
3339;0.126795
3340;0.126793
3341;0.126792
3342;0.126792
3343;0.126793
3344;0.126795
3345;0.126797
3346;0.126801
3347;0.126805
3348;0.126810
3349;0.126815
3350;0.126821
3351;0.126828
3352;0.126836
3353;0.126844
3354;0.126853
3355;0.126862
3356;0.126871
3357;0.126881
3358;0.126892
3359;0.126904
3360;0.126916
3361;0.126929
3362;0.126943
3363;0.126958
3364;0.126974
3365;0.126990
3366;0.127007
3367;0.127025
3368;0.127044
3369;0.127063
3370;0.127083
3371;0.127103
3372;0.127123
3373;0.127143
3374;0.127164
3375;0.127186
3376;0.127208
3377;0.127230
3378;0.127253
3379;0.127277
3380;0.127302
3381;0.127327
3382;0.127353
3383;0.127380
3384;0.127408
3385;0.127437
3386;0.127466
3387;0.127496
3388;0.127526
3389;0.127557
3390;0.127589
3391;0.127621
3392;0.127653
3393;0.127686
3394;0.127720
3395;0.127754
3396;0.127788
3397;0.127823
3398;0.127859
3399;0.127895
3400;0.127932
3401;0.127970
3402;0.128008
3403;0.128047
3404;0.128087
3405;0.128128
3406;0.128169
3407;0.128211
3408;0.128254
3409;0.128296
3410;0.128340
3411;0.128383
3412;0.128428
3413;0.128472
3414;0.128518
3415;0.128563
3416;0.128610
3417;0.128657
3418;0.128704
3419;0.128752
3420;0.128800
3421;0.128849
3422;0.128899
3423;0.128948
3424;0.128998
3425;0.129049
3426;0.129099
3427;0.129150
3428;0.129200
3429;0.129251
3430;0.129303
3431;0.129354
3432;0.129406
3433;0.129458
3434;0.129511
3435;0.129565
3436;0.129619
3437;0.129674
3438;0.129729
3439;0.129786
3440;0.129842
3441;0.129899
3442;0.129957
3443;0.130015
3444;0.130073
3445;0.130132
3446;0.130190
3447;0.130247
3448;0.130304
3449;0.130361
3450;0.130417
3451;0.130473
3452;0.130529
3453;0.130584
3454;0.130641
3455;0.130697
3456;0.130754
3457;0.130811
3458;0.130869
3459;0.130927
3460;0.130985
3461;0.131043
3462;0.131101
3463;0.131158
3464;0.131214
3465;0.131269
3466;0.131324
3467;0.131378
3468;0.131431
3469;0.131484
3470;0.131537
3471;0.131590
3472;0.131643
3473;0.131696
3474;0.131749
3475;0.131803
3476;0.131856
3477;0.131909
3478;0.131961
3479;0.132013
3480;0.132065
3481;0.132116
3482;0.132167
3483;0.132217
3484;0.132266
3485;0.132314
3486;0.132360
3487;0.132406
3488;0.132451
3489;0.132495
3490;0.132539
3491;0.132583
3492;0.132626
3493;0.132669
3494;0.132712
3495;0.132753
3496;0.132793
3497;0.132833
3498;0.132871
3499;0.132909
3500;0.132945
3501;0.132980
3502;0.133014
3503;0.133046
3504;0.133077
3505;0.133106
3506;0.133134
3507;0.133160
3508;0.133185
3509;0.133209
3510;0.133232
3511;0.133254
3512;0.133274
3513;0.133293
3514;0.133311
3515;0.133328
3516;0.133344
3517;0.133358
3518;0.133370
3519;0.133380
3520;0.133387
3521;0.133393
3522;0.133396
3523;0.133397
3524;0.133396
3525;0.133394
3526;0.133390
3527;0.133384
3528;0.133378
3529;0.133369
3530;0.133359
3531;0.133346
3532;0.133332
3533;0.133317
3534;0.133299
3535;0.133278
3536;0.133254
3537;0.133227
3538;0.133198
3539;0.133168
3540;0.133135
3541;0.133100
3542;0.133063
3543;0.133024
3544;0.132983
3545;0.132941
3546;0.132897
3547;0.132851
3548;0.132805
3549;0.132756
3550;0.132706
3551;0.132653
3552;0.132599
3553;0.132542
3554;0.132483
3555;0.132422
3556;0.132359
3557;0.132295
3558;0.132229
3559;0.132162
3560;0.132092
3561;0.132022
3562;0.131950
3563;0.131877
3564;0.131803
3565;0.131727
3566;0.131649
3567;0.131571
3568;0.131491
3569;0.131411
3570;0.131330
3571;0.131248
3572;0.131165
3573;0.131082
3574;0.130998
3575;0.130913
3576;0.130828
3577;0.130742
3578;0.130655
3579;0.130568
3580;0.130479
3581;0.130390
3582;0.130300
3583;0.130209
3584;0.130117
3585;0.130023
3586;0.129929
3587;0.129834
3588;0.129739
3589;0.129643
3590;0.129546
3591;0.129449
3592;0.129353
3593;0.129256
3594;0.129159
3595;0.129062
3596;0.128964
3597;0.128865
3598;0.128766
3599;0.128665
3600;0.128563
3601;0.128461
3602;0.128358
3603;0.128254
3604;0.128149
3605;0.128045
3606;0.127939
3607;0.127834
3608;0.127727
3609;0.127620
3610;0.127513
3611;0.127406
3612;0.127298
3613;0.127190
3614;0.127081
3615;0.126972
3616;0.126862
3617;0.126751
3618;0.126639
3619;0.126526
3620;0.126411
3621;0.126296
